869732.jpg	0.07468736916780472
36889.jpg	0.24647550284862518
42119.jpg	0.00778554892167449
773183.jpg	3.822813960141502e-05
71184.jpg	0.0016810144297778606
72036.jpg	0.8597621917724609
1034408.jpg	0.0288066603243351
1372843.jpg	0.9524725675582886
70437.jpg	0.9673131704330444
94265.jpg	0.08082728832960129
626424.jpg	0.9702922105789185
45855.jpg	0.49070900678634644
14724.jpg	0.93932044506073
682357.jpg	0.4069468677043915
1314515.jpg	0.002371140057221055
71773.jpg	0.0005644838674925268
770152.jpg	0.8929231762886047
1359666.jpg	5.6496755860280246e-05
686752.jpg	0.018070438876748085
477410.jpg	0.2340991348028183
544094.jpg	0.0002802063536364585
15272.jpg	0.15987049043178558
417068.jpg	8.447706932201982e-05
93184.jpg	0.48630356788635254
739268.jpg	0.8335350751876831
64914.jpg	2.60698507190682e-05
15129.jpg	0.44564270973205566
13305.jpg	0.0019914167933166027
110622.jpg	0.3719708025455475
116990.jpg	0.9740554094314575
45560.jpg	0.006920910906046629
506639.jpg	0.2501242160797119
812119.jpg	0.0002541453286539763
94111.jpg	0.00244857813231647
464397.jpg	1.5324361811508425e-05
94754.jpg	0.002683167112991214
74629.jpg	0.23260219395160675
73798.jpg	0.048065271228551865
1345686.jpg	2.6897332645603456e-05
127314.jpg	0.0004271874204277992
31915.jpg	0.46634653210639954
479513.jpg	0.7040683627128601
585261.jpg	0.26682591438293457
35861.jpg	4.851431003771722e-05
72695.jpg	0.004373044241219759
621724.jpg	0.0020728018134832382
126384.jpg	0.0007480658241547644
71902.jpg	0.6495547294616699
73355.jpg	0.0005082187708467245
115220.jpg	0.0001341948809567839
93539.jpg	0.6555283069610596
14805.jpg	0.0015850838972255588
134865.jpg	9.666667028795928e-05
63446.jpg	0.005965635180473328
627181.jpg	0.015247932635247707
65475.jpg	0.799717128276825
1042378.jpg	0.0007451129495166242
470732.jpg	0.6057472229003906
111254.jpg	0.9304990768432617
114775.jpg	0.9502195119857788
94081.jpg	0.0011983425356447697
115870.jpg	0.00810796394944191
24432.jpg	0.0484086237847805
29472.jpg	0.050817377865314484
1438554.jpg	0.0006616199971176684
72625.jpg	0.00014708943490404636
16131.jpg	0.8807792067527771
13788.jpg	0.00034934893483296037
635899.jpg	0.00012926475028507411
170813.jpg	0.008341901004314423
1761233.jpg	0.00012580410111695528
525973.jpg	0.002169980201870203
493266.jpg	7.951647421577945e-05
391759.jpg	0.3971734642982483
1294593.jpg	0.021506834775209427
1083172.jpg	0.04384169355034828
1132709.jpg	2.721349665080197e-05
66073.jpg	0.00025814332184381783
73678.jpg	0.015211396850645542
64724.jpg	0.9038477540016174
71798.jpg	0.0031593870371580124
73031.jpg	0.0036093145608901978
718035.jpg	0.025876544415950775
117433.jpg	0.020192759111523628
70565.jpg	0.0012025452451780438
1711960.jpg	0.9481368660926819
116376.jpg	2.8856835342594422e-05
27187.jpg	0.07533134520053864
114964.jpg	0.012293528765439987
9479.jpg	0.013133548200130463
628288.jpg	0.0006046927301213145
1491444.jpg	8.905409049475566e-05
1327056.jpg	0.00033595351851545274
36562.jpg	0.01785433106124401
63047.jpg	0.06353846937417984
33005.jpg	0.004377990961074829
537701.jpg	0.7731916904449463
73985.jpg	0.0012520835734903812
1459873.jpg	0.006478345952928066
13773.jpg	0.002364184707403183
603385.jpg	8.251531835412607e-05
322023.jpg	0.00317809428088367
791697.jpg	0.006156547460705042
64617.jpg	0.015467967838048935
1707093.jpg	0.01116250455379486
62542.jpg	0.0005614680703729391
90262.jpg	0.004066127352416515
309197.jpg	0.001970353303477168
528640.jpg	0.0010463612852618098
1290642.jpg	0.00036454867222346365
463519.jpg	0.0008197410497814417
2083841.jpg	0.003364322939887643
1075863.jpg	0.9301041960716248
31344.jpg	0.0031938592437654734
363851.jpg	0.5439699292182922
865163.jpg	0.7217150330543518
36988.jpg	0.1427002102136612
73840.jpg	0.1113923192024231
1024742.jpg	0.0014366836985573173
506192.jpg	0.6018469929695129
73375.jpg	0.0030566330533474684
317890.jpg	0.9585461020469666
494847.jpg	0.9394904971122742
116243.jpg	0.0011786582181230187
126772.jpg	0.35304388403892517
549414.jpg	0.1415589600801468
820101.jpg	0.00014708797971252352
